"Date","Brand","Tactic","Channel","Cost","Impressions","Clicks","Orders","LFX_Orders","Orders_Return_File","DT_Calls","Consolidated_Orders"
2019-05-27,"Cable One"," ","Paid Social",748.39,52940,114,6,0,0,0,6
2019-05-27,"NewWave"," ","Paid Social",198.13,19984,39,0,0,0,0,0
2019-05-28,"Cable One"," ","Paid Social",95.25,6485,12,2,0,0,0,2
2019-05-28,"NewWave"," ","Paid Social",208.5,19656,31,6,0,0,0,6
2019-05-29,"Cable One"," ","Paid Social",407.74,35263,157,0,0,0,0,0
2019-05-29,"NewWave"," ","Paid Social",208,21080,42,3,0,0,0,3
2019-05-30,"Cable One"," ","Paid Social",704.87,49999,247,7,0,0,0,7
2019-05-30,"NewWave"," ","Paid Social",446.02,42236,80,6,0,0,0,6
2019-05-31,"Cable One"," ","Paid Social",705.68,52056,226,2,0,0,0,2
2019-05-31,"NewWave"," ","Paid Social",245.5,19391,59,2,0,0,0,2
2019-06-01,"Cable One"," ","Paid Social",723.81,53972,192,4,0,0,0,4
2019-06-01,"NewWave"," ","Paid Social",375.11,46989,97,1,0,0,0,1
2019-06-02,"Cable One"," ","Paid Social",625.17,48429,170,2,0,0,0,2
2019-06-02,"NewWave"," ","Paid Social",523.43,64771,137,5,0,0,0,5
2019-06-03,"Cable One"," ","Paid Social",1020.81,65572,228,4,0,0,0,4
2019-06-03,"NewWave"," ","Paid Social",1156.35,143391,280,5,0,0,0,5
2019-06-04,"Cable One"," ","Paid Social",1151.18,68915,200,3,0,0,0,3
2019-06-04,"NewWave"," ","Paid Social",1815.74,191480,384,11,0,0,0,11
2019-06-05,"Cable One"," ","Paid Social",1194.39,76826,225,6,0,0,0,6
2019-06-05,"NewWave"," ","Paid Social",1888.29,195241,368,4,0,0,0,4
2019-06-06,"Cable One"," ","Paid Social",2251.35,141511,397,14,0,0,0,14
2019-06-06,"NewWave"," ","Paid Social",1980.86,188166,422,7,0,0,0,7
2019-06-07,"Cable One"," ","Paid Social",2471.9,154447,388,15,0,0,0,15
2019-06-07,"NewWave"," ","Paid Social",2161.41,186078,360,4,0,0,0,4
2019-06-08,"Cable One"," ","Paid Social",2286.05,147974,331,5,0,0,0,5
2019-06-08,"NewWave"," ","Paid Social",2147.06,171616,442,5,0,0,0,5
2019-06-09,"Cable One"," ","Paid Social",1719.1,130441,332,5,0,0,0,5
2019-06-09,"NewWave"," ","Paid Social",1907.88,172489,402,3,0,0,0,3
2019-06-10,"Cable One"," ","Paid Social",2339.32,182394,388,15,0,0,0,15
2019-06-10,"NewWave"," ","Paid Social",2161.82,201838,424,12,0,0,0,12
2019-06-11,"Cable One"," ","Paid Social",2273.16,166445,375,4,0,0,0,4
2019-06-11,"NewWave"," ","Paid Social",2046.52,171530,378,6,0,0,0,6
2019-06-12,"Cable One"," ","Paid Social",2471.3,172493,380,6,0,0,0,6
2019-06-12,"NewWave"," ","Paid Social",1936.49,157702,352,7,0,0,0,7
2019-06-13,"Cable One"," ","Paid Social",2645.29,162094,364,8,0,0,0,8
2019-06-13,"NewWave"," ","Paid Social",1935.23,143819,341,7,0,0,0,7
2019-06-14,"Cable One"," ","Paid Social",2619.25,158927,350,4,0,0,0,4
2019-06-14,"NewWave"," ","Paid Social",2159.57,159317,329,8,0,0,0,8
2019-06-15,"Cable One"," ","Paid Social",2612.93,161846,343,2,0,0,0,2
2019-06-15,"NewWave"," ","Paid Social",2142.97,167159,395,4,0,0,0,4
2019-06-16,"Cable One"," ","Paid Social",2295.03,165454,344,4,0,0,0,4
2019-06-16,"NewWave"," ","Paid Social",1823.36,173376,352,4,0,0,0,4
2019-06-17,"Cable One"," ","Paid Social",2990.22,210273,438,16,0,0,0,16
2019-06-17,"NewWave"," ","Paid Social",2117.59,189752,361,5,0,0,0,5
2019-06-18,"Cable One"," ","Paid Social",2902.25,201050,393,6,0,0,0,6
2019-06-18,"NewWave"," ","Paid Social",2081.72,183283,372,6,0,0,0,6
2019-06-19,"Cable One"," ","Paid Social",2600.25,175720,330,5,0,0,0,5
2019-06-19,"NewWave"," ","Paid Social",1984.76,175950,352,6,0,0,0,6
2019-06-20,"Cable One"," ","Paid Social",2655.56,178157,365,5,0,0,0,5
2019-06-20,"NewWave"," ","Paid Social",2739.9,234999,495,7,0,0,0,7
2019-06-21,"Cable One"," ","Paid Social",2831.25,190254,406,5,0,0,0,5
2019-06-21,"NewWave"," ","Paid Social",3191.4,279922,558,7,0,0,0,7
2019-06-22,"Cable One"," ","Paid Social",2967.67,181457,441,6,0,0,0,6
2019-06-22,"NewWave"," ","Paid Social",3172.1,271027,546,6,0,0,0,6
2019-06-23,"Cable One"," ","Paid Social",2612.7,153925,371,6,0,0,0,6
2019-06-23,"NewWave"," ","Paid Social",3207.77,270326,563,9,0,0,0,9
2019-06-24,"Cable One"," ","Paid Social",2988.81,182947,431,8,0,0,0,8
2019-06-24,"NewWave"," ","Paid Social",3861.8,321139,610,3,0,0,0,3
2019-06-25,"Cable One"," ","Paid Social",2603.04,149036,364,8,0,0,0,8
2019-06-25,"NewWave"," ","Paid Social",3745.45,274843,544,2,0,0,0,2
2019-06-26,"Cable One"," ","Paid Social",2463.92,149807,322,5,0,0,0,5
2019-06-26,"NewWave"," ","Paid Social",3971.41,303912,621,8,0,0,0,8
2019-06-27,"Cable One"," ","Paid Social",3072.95,179488,416,23,0,0,0,23
2019-06-27,"NewWave"," ","Paid Social",3958.87,282583,602,11,0,0,0,11
2019-06-28,"Cable One"," ","Paid Social",3060,178551,440,24,0,0,0,24
2019-06-28,"NewWave"," ","Paid Social",1915.17,136478,313,5,0,0,0,5
2019-06-29,"Cable One"," ","Paid Social",2909.75,172431,408,13,0,0,0,13
2019-06-29,"NewWave"," ","Paid Social",1478.42,106086,245,3,0,0,0,3
2019-06-30,"Cable One"," ","Paid Social",2997.12,189242,437,30,0,0,0,30
2019-06-30,"NewWave"," ","Paid Social",1558.13,122755,281,1,0,0,0,1
2019-07-01,"Cable One"," ","Paid Social",3844.39,267422,525,31,0,0,0,31
2019-07-01,"NewWave"," ","Paid Social",1532.84,143532,298,4,0,0,0,4
2019-07-02,"Cable One"," ","Paid Social",3431.27,200753,469,25,0,0,0,25
2019-07-02,"NewWave"," ","Paid Social",1479.59,122677,272,3,0,0,0,3
2019-07-03,"Cable One"," ","Paid Social",1874.43,99685,268,18,0,0,0,18
2019-07-03,"NewWave"," ","Paid Social",654.14,52391,117,3,0,0,0,3
2019-07-04,"Cable One"," ","Paid Social",1540.08,89924,214,11,0,0,0,11
2019-07-04,"NewWave"," ","Paid Social",458.9,41054,79,3,0,0,0,3
2019-07-05,"Cable One"," ","Paid Social",1641.42,94561,268,16,0,0,0,16
2019-07-05,"NewWave"," ","Paid Social",494.98,44622,100,7,0,0,0,7
2019-07-06,"Cable One"," ","Paid Social",1704.81,95458,241,12,0,0,0,12
2019-07-06,"NewWave"," ","Paid Social",491.39,43773,94,7,0,0,0,7
2019-07-07,"Cable One"," ","Paid Social",1676.94,99004,259,14,0,0,0,14
2019-07-07,"NewWave"," ","Paid Social",494.38,50102,113,14,0,0,0,14
2019-07-08,"Cable One"," ","Paid Social",483.27,29868,85,16,0,0,0,16
2019-07-08,"NewWave"," ","Paid Social",605.14,66799,132,12,0,0,0,12
2019-07-09,"Cable One"," ","Paid Social",63.4,3582,8,0,0,0,0,0
2019-07-09,"NewWave"," ","Paid Social",675.27,62585,133,9,0,0,0,9
2019-07-10,"Cable One"," ","Paid Social",209.13,10065,24,1,0,0,0,1
2019-07-10,"NewWave"," ","Paid Social",523.06,53029,98,6,0,0,0,6
2019-07-11,"Cable One"," ","Paid Social",269.97,13590,26,1,0,0,0,1
2019-07-11,"NewWave"," ","Paid Social",547.7,54389,133,6,0,0,0,6
2019-07-12,"Cable One"," ","Paid Social",350.71,18129,43,2,0,0,0,2
2019-07-12,"NewWave"," ","Paid Social",681.46,62292,150,2,0,0,0,2
2019-07-13,"Cable One"," ","Paid Social",739.47,30963,86,2,0,0,0,2
2019-07-13,"NewWave"," ","Paid Social",825.09,70467,172,2,0,0,0,2
2019-07-14,"Cable One"," ","Paid Social",719.74,31108,67,2,0,0,0,2
2019-07-14,"NewWave"," ","Paid Social",769.87,68680,160,3,0,0,0,3
2019-07-15,"Cable One"," ","Paid Social",746.29,35704,81,4,0,0,0,4
2019-07-15,"NewWave"," ","Paid Social",891.48,87095,182,7,0,0,0,7
2019-07-16,"Cable One"," ","Paid Social",645.77,30444,63,6,0,0,0,6
2019-07-16,"NewWave"," ","Paid Social",887.99,76690,151,2,0,0,0,2
2019-07-17,"Cable One"," ","Paid Social",694.7,32842,77,1,0,0,0,1
2019-07-17,"NewWave"," ","Paid Social",833.62,70913,165,5,0,0,0,5
2019-07-18,"Cable One"," ","Paid Social",717.57,34184,77,2,0,0,0,2
2019-07-18,"NewWave"," ","Paid Social",917.68,76701,190,11,0,0,0,11
2019-07-19,"Cable One"," ","Paid Social",728.12,33449,75,4,0,0,0,4
2019-07-19,"NewWave"," ","Paid Social",936.27,82737,179,7,0,0,0,7
2019-07-20,"Cable One"," ","Paid Social",577.18,26481,61,4,0,0,0,4
2019-07-20,"NewWave"," ","Paid Social",923.46,82376,209,9,0,0,0,9
2019-07-21,"Cable One"," ","Paid Social",496.28,24210,60,2,0,0,0,2
2019-07-21,"NewWave"," ","Paid Social",865.91,79426,175,4,0,0,0,4
2019-07-22,"Cable One"," ","Paid Social",815.39,38459,83,2,0,0,0,2
2019-07-22,"NewWave"," ","Paid Social",835.79,84002,159,1,0,0,0,1
2019-07-23,"Cable One"," ","Paid Social",2212.84,170872,283,13,0,0,0,13
2019-07-23,"NewWave"," ","Paid Social",816.239999999999,78556,181,3,0,0,0,3
2019-07-24,"Cable One"," ","Paid Social",2499.45,196773,349,19,0,0,0,19
2019-07-24,"NewWave"," ","Paid Social",916.72,91421,158,3,0,0,0,3
2019-07-25,"Cable One"," ","Paid Social",2475.9,184489,327,12,0,0,0,12
2019-07-25,"NewWave"," ","Paid Social",912.089999999999,87563,186,6,0,0,0,6
2019-07-26,"Cable One"," ","Paid Social",2356.63,171806,275,16,0,0,0,16
2019-07-26,"NewWave"," ","Paid Social",837.81,76628,197,14,0,0,0,14
2019-07-27,"Cable One"," ","Paid Social",2446.4,187275,324,22,0,0,0,22
2019-07-27,"NewWave"," ","Paid Social",958.259999999999,97594,191,7,0,0,0,7
2019-07-28,"Cable One"," ","Paid Social",2244.16,189483,315,11,0,0,0,11
2019-07-28,"NewWave"," ","Paid Social",889.9,93831,175,5,0,0,0,5
2019-07-29,"Cable One"," ","Paid Social",2292.65,186950,297,20,0,0,0,20
2019-07-29,"NewWave"," ","Paid Social",866.909999999999,84717,181,5,0,0,0,5
2019-07-30,"Cable One"," ","Paid Social",2629.73,204312,365,26,0,0,0,26
2019-07-30,"NewWave"," ","Paid Social",811.02,77514,163,6,0,0,0,6
2019-07-31,"Cable One"," ","Paid Social",1869.58,157262,322,12,0,0,0,12
2019-07-31,"NewWave"," ","Paid Social",793.169999999999,76889,169,6,0,0,0,6
2019-08-01,"Cable One"," ","Paid Social",1628.34,153767,254,23,0,0,0,23
2019-08-01,"NewWave"," ","Paid Social",804.609999999999,80728,151,6,0,0,0,6
2019-08-02,"Cable One"," ","Paid Social",1672.07,152301,250,13,0,0,0,13
2019-08-02,"NewWave"," ","Paid Social",808.25,76200,168,4,0,0,0,4
2019-08-03,"Cable One"," ","Paid Social",1653.52,161128,273,12,0,0,0,12
2019-08-03,"NewWave"," ","Paid Social",892.07,80818,179,5,0,0,0,5
2019-08-04,"Cable One"," ","Paid Social",1629.79,171208,276,12,0,0,0,12
2019-08-04,"NewWave"," ","Paid Social",801.359999999999,85188,199,2,0,0,0,2
2019-08-05,"Cable One"," ","Paid Social",1660.76,169616,256,30,0,0,0,30
2019-08-05,"NewWave"," ","Paid Social",802.39,84093,153,10,0,0,0,10
2019-08-06,"Cable One"," ","Paid Social",1482.26,130148,217,18,0,0,0,18
2019-08-06,"NewWave"," ","Paid Social",799.879999999999,73301,141,11,0,0,0,11
2019-08-07,"Cable One"," ","Paid Social",1468.75,124475,201,22,0,0,0,22
2019-08-07,"NewWave"," ","Paid Social",800.409999999999,78832,166,5,0,0,0,5
2019-08-08,"Cable One"," ","Paid Social",1649.36,139152,210,20,0,0,0,20
2019-08-08,"NewWave"," ","Paid Social",773.139999999999,75036,137,6,0,0,0,6
2019-08-09,"Cable One"," ","Paid Social",1618.58,131501,203,14,0,0,0,14
2019-08-09,"NewWave"," ","Paid Social",766.03,70596,144,5,0,0,0,5
2019-08-10,"Cable One"," ","Paid Social",1664.23,130557,250,11,0,0,0,11
2019-08-10,"NewWave"," ","Paid Social",856.799999999999,73269,142,6,0,0,0,6
2019-08-11,"Cable One"," ","Paid Social",1638.92,141555,227,20,0,0,0,20
2019-08-11,"NewWave"," ","Paid Social",801.13,72395,144,9,0,0,0,9
2019-08-12,"Cable One"," ","Paid Social",1941.3,181257,264,14,0,0,0,14
2019-08-12,"NewWave"," ","Paid Social",767.75,72394,130,4,0,0,0,4
2019-08-13,"Cable One"," ","Paid Social",1841.23,146511,294,17,0,0,0,17
2019-08-13,"NewWave"," ","Paid Social",804.859999999999,74987,186,3,0,0,0,3
2019-08-13,"Sparklight"," ","Paid Social",0.48,63,1,0,0,0,0,0
2019-08-14,"Cable One"," ","Paid Social",1616.2,121858,249,16,0,0,0,16
2019-08-14,"NewWave"," ","Paid Social",790.63,74842,146,3,0,0,0,3
2019-08-14,"Sparklight"," ","Paid Social",64.6,6719,13,0,0,0,0,0
2019-08-15,"Cable One"," ","Paid Social",1784.75,124360,215,9,0,0,0,9
2019-08-15,"NewWave"," ","Paid Social",740.38,62117,139,2,0,0,0,2
2019-08-15,"Sparklight"," ","Paid Social",114.35,10976,19,2,0,0,0,2
2019-08-16,"Cable One"," ","Paid Social",1753.83,133007,199,10,0,0,0,10
2019-08-16,"NewWave"," ","Paid Social",783.03,58698,130,1,0,0,0,1
2019-08-16,"Sparklight"," ","Paid Social",117.55,11224,29,0,0,0,0,0
2019-08-17,"Cable One"," ","Paid Social",1739.4,140197,230,16,0,0,0,16
2019-08-17,"NewWave"," ","Paid Social",883.33,70671,145,0,0,0,0,0
2019-08-17,"Sparklight"," ","Paid Social",119.76,11290,17,4,0,0,0,4
2019-08-18,"Cable One"," ","Paid Social",1497.96,132998,197,11,0,0,0,11
2019-08-18,"NewWave"," ","Paid Social",659.66,61610,114,1,0,0,0,1
2019-08-18,"Sparklight"," ","Paid Social",100.98,10639,20,0,0,0,0,0
2019-08-19,"Cable One"," ","Paid Social",1827.05,166301,249,25,0,0,0,25
2019-08-19,"NewWave"," ","Paid Social",825.56,88583,182,5,0,0,0,5
2019-08-19,"Sparklight"," ","Paid Social",135.72,14035,17,0,0,0,0,0
2019-08-20,"Cable One"," ","Paid Social",648.16,59227,108,10,0,0,0,10
2019-08-20,"NewWave"," ","Paid Social",814.38,86643,166,4,0,0,0,4
2019-08-20,"Sparklight"," ","Paid Social",48.69,5548,6,0,0,0,0,0
2019-08-21,"Cable One"," ","Paid Social",1981.7,175226,309,14,0,0,0,14
2019-08-21,"NewWave"," ","Paid Social",806.359999999999,76444,159,7,0,0,0,7
2019-08-21,"Sparklight"," ","Paid Social",101.09,9477,15,0,0,0,0,0
2019-08-22,"Cable One"," ","Paid Social",2043.89,167927,258,17,0,0,0,17
2019-08-22,"NewWave"," ","Paid Social",826.919999999999,72842,135,3,0,0,0,3
2019-08-22,"Sparklight"," ","Paid Social",157.64,15327,24,1,0,0,0,1
2019-08-23,"Cable One"," ","Paid Social",2048.57,167117,276,18,0,0,0,18
2019-08-23,"NewWave"," ","Paid Social",815.2,66336,132,3,0,0,0,3
2019-08-23,"Sparklight"," ","Paid Social",157.77,15190,29,0,0,0,0,0
2019-08-24,"Cable One"," ","Paid Social",2022.47,168815,247,11,0,0,0,11
2019-08-24,"NewWave"," ","Paid Social",851.919999999999,70850,175,6,0,0,0,6
2019-08-24,"Sparklight"," ","Paid Social",157.1,14311,25,1,0,0,0,1
2019-08-25,"Cable One"," ","Paid Social",1781.59,156578,266,16,0,0,0,16
2019-08-25,"NewWave"," ","Paid Social",803.869999999999,71928,154,7,0,0,0,7
2019-08-25,"Sparklight"," ","Paid Social",139.74,13667,16,0,0,0,0,0
2019-08-26,"Cable One"," ","Paid Social",1759.77,149717,241,21,0,0,0,21
2019-08-26,"NewWave"," ","Paid Social",774.97,77052,141,2,0,0,0,2
2019-08-26,"Sparklight"," ","Paid Social",159.85,15393,17,0,0,0,0,0
2019-08-27,"Cable One"," ","Paid Social",1747.87,135272,228,14,0,0,0,14
2019-08-27,"NewWave"," ","Paid Social",761.459999999999,64190,154,4,0,0,0,4
2019-08-27,"Sparklight"," ","Paid Social",166.61,15142,31,1,0,0,0,1
2019-08-28,"Cable One"," ","Paid Social",1591.14,116128,162,12,0,0,0,12
2019-08-28,"NewWave"," ","Paid Social",817.349999999999,69586,138,6,0,0,0,6
2019-08-28,"Sparklight"," ","Paid Social",137.13,12624,20,0,0,0,0,0
2019-08-29,"Cable One"," ","Paid Social",1701.18,131946,207,18,0,0,0,18
2019-08-29,"NewWave"," ","Paid Social",817.059999999999,68247,140,8,0,0,0,8
2019-08-29,"Sparklight"," ","Paid Social",141.78,13011,19,0,0,0,0,0
2019-08-30,"Cable One"," ","Paid Social",1804.06,140231,252,19,0,0,0,19
2019-08-30,"NewWave"," ","Paid Social",773.539999999999,63763,157,8,0,0,0,8
2019-08-30,"Sparklight"," ","Paid Social",136.09,12034,30,0,0,0,0,0
2019-08-31,"Cable One"," ","Paid Social",1817.54,141865,269,8,0,0,0,8
2019-08-31,"NewWave"," ","Paid Social",851.749999999999,74071,182,6,0,0,0,6
2019-08-31,"Sparklight"," ","Paid Social",137.74,12467,19,0,0,0,0,0
2019-09-01,"Cable One"," ","Paid Social",1666.58,151737,247,11,0,0,0,11
2019-09-01,"NewWave"," ","Paid Social",772.889999999999,68389,147,3,0,0,0,3
2019-09-01,"Sparklight"," ","Paid Social",118.59,12089,17,0,0,0,0,0
2019-09-02,"Cable One"," ","Paid Social",1780.72,181112,282,21,0,0,0,21
2019-09-02,"NewWave"," ","Paid Social",806.42,86965,155,5,0,0,0,5
2019-09-02,"Sparklight"," ","Paid Social",146.36,15302,20,0,0,0,0,0
2019-09-03,"Cable One"," ","Paid Social",1672.02,154831,233,20,0,0,0,20
2019-09-03,"NewWave"," ","Paid Social",790.67,76846,158,5,0,0,0,5
2019-09-03,"Sparklight"," ","Paid Social",143.78,14014,17,0,0,0,0,0
2019-09-04,"Cable One"," ","Paid Social",1587.8,133825,214,17,0,0,0,17
2019-09-04,"NewWave"," ","Paid Social",777.45,71137,129,12,0,0,0,12
2019-09-04,"Sparklight"," ","Paid Social",145.29,14300,22,0,0,0,0,0
2019-09-05,"Cable One"," ","Paid Social",1506.63,112143,181,16,0,0,0,16
2019-09-05,"NewWave"," ","Paid Social",820.34,76064,136,8,0,0,0,8
2019-09-05,"Sparklight"," ","Paid Social",40.41,4363,6,1,0,0,0,1
2019-09-06,"Cable One"," ","Paid Social",1507.72,98184,190,17,0,0,0,17
2019-09-06,"NewWave"," ","Paid Social",819.54,76877,148,6,0,0,0,6
2019-09-06,"Sparklight"," ","Paid Social",87.6199999999999,8960,18,1,0,0,0,1
2019-09-07,"Cable One"," ","Paid Social",1556.91,115225,208,16,0,0,0,16
2019-09-07,"NewWave"," ","Paid Social",812.689999999999,75379,151,4,0,0,0,4
2019-09-08,"Cable One"," ","Paid Social",1462.36,115068,231,10,0,0,0,10
2019-09-08,"NewWave"," ","Paid Social",775.269999999999,78707,122,3,0,0,0,3
2019-09-09,"Cable One"," ","Paid Social",1622.65,137546,196,26,0,0,0,26
2019-09-09,"NewWave"," ","Paid Social",734.75,76333,153,4,0,0,0,4
2019-09-10,"Cable One"," ","Paid Social",1772.86,136516,245,15,0,0,0,15
2019-09-10,"NewWave"," ","Paid Social",798.96,76634,174,8,0,0,0,8
2019-09-10,"Sparklight"," ","Paid Social",155.23,17578,22,18,0,0,0,18
2019-09-11,"Cable One"," ","Paid Social",1612.91,116081,204,19,0,0,0,19
2019-09-11,"NewWave"," ","Paid Social",788.529999999999,74595,138,5,0,0,0,5
2019-09-11,"Sparklight"," ","Paid Social",537.69,45031,82,5,0,0,0,5
2019-09-12,"Cable One"," ","Paid Social",1585.94,103073,198,11,0,0,0,11
2019-09-12,"NewWave"," ","Paid Social",835.649999999999,77753,177,5,0,0,0,5
2019-09-12,"Sparklight"," ","Paid Social",563.58,43595,81,0,0,0,0,0
2019-09-13,"Cable One"," ","Paid Social",1658.6,96470,201,12,0,0,0,12
2019-09-13,"NewWave"," ","Paid Social",831.839999999999,64081,158,10,0,0,0,10
2019-09-13,"Sparklight"," ","Paid Social",466.47,34577,57,2,0,0,0,2
2019-09-14,"Cable One"," ","Paid Social",1695.73,98590,206,8,0,0,0,8
2019-09-14,"NewWave"," ","Paid Social",834.899999999999,61385,160,1,0,0,0,1
2019-09-14,"Sparklight"," ","Paid Social",377.98,32427,60,2,0,0,0,2
2019-09-15,"Cable One"," ","Paid Social",1542.84,94430,193,10,0,0,0,10
2019-09-15,"NewWave"," ","Paid Social",730.91,58522,133,3,0,0,0,3
2019-09-15,"Sparklight"," ","Paid Social",401.58,35428,51,0,0,0,0,0
2019-09-16,"Cable One"," ","Paid Social",1650.12,107651,196,27,0,0,0,27
2019-09-16,"NewWave"," ","Paid Social",807.08,74791,172,10,0,0,0,10
2019-09-16,"Sparklight"," ","Paid Social",384.66,33793,52,1,0,0,0,1
2019-09-17,"Cable One"," ","Paid Social",1623.8,98836,195,10,0,0,0,10
2019-09-17,"NewWave"," ","Paid Social",813.729999999999,71838,131,5,0,0,0,5
2019-09-17,"Sparklight"," ","Paid Social",335.18,25996,51,4,0,0,0,4
2019-09-18,"Cable One"," ","Paid Social",1705.33,91306,197,12,0,0,0,12
2019-09-18,"NewWave"," ","Paid Social",783.37,64466,125,6,0,0,0,6
2019-09-18,"Sparklight"," ","Paid Social",412.69,27993,62,3,0,0,0,3
2019-09-19,"Cable One"," ","Paid Social",1621.32,89170,204,13,0,0,0,13
2019-09-19,"NewWave"," ","Paid Social",782.709999999999,63657,162,4,0,0,0,4
2019-09-19,"Sparklight"," ","Paid Social",403.92,27620,62,0,0,0,0,0
2019-09-20,"Cable One"," ","Paid Social",1632.23,85404,171,4,0,0,0,4
2019-09-20,"NewWave"," ","Paid Social",815.269999999999,66589,155,2,0,0,0,2
2019-09-20,"Sparklight"," ","Paid Social",342.09,24189,51,0,0,0,0,0
2019-09-21,"Cable One"," ","Paid Social",1680.88,87486,184,3,0,0,0,3
2019-09-21,"NewWave"," ","Paid Social",866.93,73768,161,1,0,0,0,1
2019-09-21,"Sparklight"," ","Paid Social",208.83,15685,46,0,0,0,0,0
2019-09-22,"Cable One"," ","Paid Social",1435.49,79196,180,8,0,0,0,8
2019-09-22,"NewWave"," ","Paid Social",804.1,66309,163,5,1,0,0,5
2019-09-22,"Sparklight"," ","Paid Social",191.73,14629,22,1,0,0,0,1
2019-09-23,"Cable One"," ","Paid Social",1789.27,108289,228,11,0,0,0,11
2019-09-23,"NewWave"," ","Paid Social",805.339999999999,68831,151,8,0,0,0,8
2019-09-23,"Sparklight"," ","Paid Social",308.93,27558,37,0,0,0,0,0
2019-09-24,"Cable One"," ","Paid Social",1649.43,93820,168,15,0,0,0,15
2019-09-24,"NewWave"," ","Paid Social",792.469999999999,63827,132,1,0,0,0,1
2019-09-24,"Sparklight"," ","Paid Social",223.01,18714,41,1,0,0,0,1
2019-09-25,"Cable One"," ","Paid Social",1583.03,87290,174,13,0,0,0,13
2019-09-25,"NewWave"," ","Paid Social",764.31,61564,157,4,0,0,0,4
2019-09-25,"Sparklight"," ","Paid Social",203.29,15459,39,0,0,0,0,0
2019-09-26,"Cable One"," ","Paid Social",1474.79,78214,183,13,0,0,0,13
2019-09-26,"NewWave"," ","Paid Social",752.12,58747,117,15,0,0,0,15
2019-09-26,"Sparklight"," ","Paid Social",161.01,11632,23,0,0,0,0,0
2019-09-27,"Cable One"," ","Paid Social",1477.97,81750,191,12,0,0,0,12
2019-09-27,"NewWave"," ","Paid Social",848.969999999999,73884,168,7,0,0,0,7
2019-09-27,"Sparklight"," ","Paid Social",173.68,12470,26,1,0,0,0,1
2019-09-28,"Cable One"," ","Paid Social",1536.2,100259,171,6,0,0,0,6
2019-09-28,"NewWave"," ","Paid Social",832.69,80354,163,3,0,0,0,3
2019-09-28,"Sparklight"," ","Paid Social",171.53,13334,22,0,0,0,0,0
2019-09-29,"Cable One"," ","Paid Social",968.33,62505,113,6,0,0,0,6
2019-09-29,"NewWave"," ","Paid Social",758.499999999999,78370,159,2,0,0,0,2
2019-09-29,"Sparklight"," ","Paid Social",42,3213,2,1,0,0,0,1
2019-09-30,"Cable One"," ","Paid Social",1769.22,122401,227,23,0,0,0,23
2019-09-30,"NewWave"," ","Paid Social",1040.59,102167,207,6,1,0,0,6
2019-09-30,"Sparklight"," ","Paid Social",108.83,9253,15,1,0,0,0,1
2019-10-01,"Cable One"," ","Paid Social",1417.05,91289,186,19,0,0,0,0
2019-10-01,"NewWave"," ","Paid Social",787.459999999999,76654,148,6,0,0,0,0
2019-10-01,"Sparklight"," ","Paid Social",154.9,13387,29,3,0,0,0,0
2019-10-02,"Cable One"," ","Paid Social",1593.79,96747,192,14,0,0,0,0
2019-10-02,"NewWave"," ","Paid Social",315.23,27166,46,2,0,0,0,0
2019-10-02,"Sparklight"," ","Paid Social",131.26,10806,19,0,0,0,0,0
2019-10-03,"Cable One"," ","Paid Social",1719.96,106472,219,13,0,0,0,0
2019-10-03,"NewWave"," ","Paid Social",444.33,46169,112,7,1,0,0,1
2019-10-03,"Sparklight"," ","Paid Social",46.83,4758,7,0,0,0,0,0
2019-10-04,"Cable One"," ","Paid Social",1732.24,102403,193,21,0,0,0,0
2019-10-04,"NewWave"," ","Paid Social",425.72,45315,98,2,0,0,0,0
2019-10-04,"Sparklight"," ","Paid Social",44.67,4639,3,0,0,0,0,0
2019-10-05,"Cable One"," ","Paid Social",1814.3,106333,208,16,0,0,0,0
2019-10-05,"NewWave"," ","Paid Social",371.17,40681,66,4,0,0,0,0
2019-10-05,"Sparklight"," ","Paid Social",43.92,4466,14,0,0,0,0,0
2019-10-06,"Cable One"," ","Paid Social",2255.25,163663,266,13,0,0,0,0
2019-10-06,"NewWave"," ","Paid Social",342.97,36061,77,0,0,0,0,0
2019-10-06,"Sparklight"," ","Paid Social",35.6,4042,5,0,0,0,0,0
2019-10-07,"Cable One"," ","Paid Social",2956.5,246092,395,17,0,0,0,0
2019-10-07,"NewWave"," ","Paid Social",428.9,49482,93,1,0,0,0,0
2019-10-07,"Sparklight"," ","Paid Social",47.61,5004,10,0,0,0,0,0
2019-10-08,"Cable One"," ","Paid Social",2623.99,198978,368,11,1,0,0,1
